climate_zone,total_population_served,reference_2014_population,water_shortage_contingency_stage_invoked,reported_final_total_potable_water_production,final_percent_residential_use,reported_final_commercial_industrial_and_institutional_water,calculated_total_potable_water_production_gallons_ag_excluded,calculated_total_potable_water_production_gallons_2013_ag_excluded,calculated_commercial_agricultural_water_gallons,calculated_commercial_agricultural_water_gallons_2013,calculated_r_gpcd,system_id,county_enc,hydro_region_enc,reporting_date
10,137305.0,118731.0,2.0,655746788.4629999,80.0,131149162.182,655613075.0,689827475.0,0.0,0.0,127.33,3310021,6,2,2019-04-15
10,137305.0,118731.0,2.0,423155322.216,81.0,88862500.359,423281006.0,601847589.0,0.0,0.0,80.55,3310021,6,2,2019-03-15
10,137305.0,118731.0,2.0,308489007.018,81.0,58612774.47599999,308581303.0,407640138.0,0.0,0.0,65.0145,3310021,6,2,2019-02-15
10,137305.0,118731.0,2.0,415950104.904,77.0,95800194.0,416112275.0,445113052.0,0.0,0.0,75.2754,3310021,6,2,2019-01-15
10,134520.0,118731.0,2.0,455015403.741,75.0,113721999.0,454888595.0,549548435.0,0.0,0.0,81.8121,3310021,6,2,2018-12-15
10,134520.0,118731.0,2.0,631271468.151,73.0,171094910.421,631174218.0,604454401.0,0.0,0.0,114.17299999999999,3310021,6,2,2018-11-15
10,134520.0,118731.0,2.0,706911260.781,73.0,190863964.74,706771750.0,757930424.0,0.0,0.0,123.72399999999999,3310021,6,2,2018-10-15
10,134520.0,118731.0,2.0,854076651.315,74.0,222059636.07600003,854056595.0,895765578.0,0.0,0.0,156.607,3310021,6,2,2018-09-15
10,134520.0,118731.0,2.0,952398280.3529999,74.0,247623950.42999998,952463727.0,972340664.5,0.0,0.0,169.017,3310021,6,2,2018-08-15
10,134520.0,118731.0,2.0,973092425.6609999,76.0,233537411.70000002,972992367.0,992217601.5,0.0,0.0,177.327,3310021,6,2,2018-07-15
10,131265.0,118731.0,2.0,828878593.485,74.0,212203295.02800003,828966035.0,923137098.0,0.0,0.0,155.775,3310021,6,2,2018-06-15
10,131265.0,118731.0,2.0,737250921.54,76.0,176937093.0,737401784.0,884034927.0,0.0,0.0,137.72299999999998,3310021,6,2,2018-05-15
10,131265.0,118731.0,2.0,669308381.232,78.0,146958801.0,669298835.0,689827475.0,0.0,0.0,132.57,3310021,6,2,2018-04-15
10,131265.0,118731.0,2.0,446229809.07899994,75.0,111558348.36,446090606.0,601847589.0,0.0,0.0,82.2193,3310021,6,2,2018-03-15
10,132926.0,118731.0,2.0,517208303.154,77.0,118935615.0,517126218.0,407640138.0,0.0,0.0,106.984,3310021,6,2,2018-02-15
10,132926.0,118731.0,2.0,580336069.0860001,76.0,139280773.887,580341395.0,445113052.0,0.0,0.0,107.035,3310021,6,2,2018-01-15
10,130396.0,118731.0,2.0,662850340.263,75.0,165712503.60300002,662781807.0,549548435.0,0.0,0.0,122.97200000000001,3310021,6,2,2017-12-15
10,118731.0,118731.0,2.0,665739661.0799999,75.0,166470758.88,665714469.0,604454401.0,0.0,0.0,140.173,3310021,6,2,2017-11-15
10,118731.0,118731.0,2.0,838329575.889,73.0,226352071.29899997,838415727.0,757930424.0,0.0,0.0,166.28599999999997,3310021,6,2,2017-10-15
10,118731.0,118731.0,2.0,840946485.27,75.0,210235806.69000003,841022538.0,895765578.0,0.0,0.0,177.08599999999998,3310021,6,2,2017-09-15
10,118731.0,118731.0,2.0,933306996.1140001,75.0,233325608.54999998,933238493.0,972340664.5,0.0,0.0,190.16400000000002,3310021,6,2,2017-08-15
10,118731.0,118731.0,2.0,1000403953.077,76.0,240095814.777,1000363887.0,992217601.5,0.0,0.0,206.56,3310021,6,2,2017-07-15
10,118731.0,118731.0,2.0,829749593.208,75.0,207436094.89800003,829617738.0,923137098.0,0.0,0.0,174.68400000000003,3310021,6,2,2017-06-15
10,118731.0,118731.0,2.0,761946517.128,75.0,190566788.628,761840641.0,884034927.0,0.0,0.0,155.239,3310021,6,2,2017-05-15
10,118731.0,118731.0,2.0,674550020.418,77.0,152888637.49800003,674512458.0,689827475.0,0.0,0.0,145.813,3310021,6,2,2017-04-15
10,118731.0,118731.0,2.0,516514240.524,81.0,98170434.174,516474515.0,601847589.0,0.0,0.0,113.66,3310021,6,2,2017-03-15
10,118731.0,118731.0,2.0,310673837.973,73.0,83881541.973,310536412.0,407640138.0,0.0,0.0,68.1888,3310021,6,2,2017-02-15
10,118731.0,118731.0,2.0,322597703.616,80.0,64518498.0,322592915.0,445113052.0,0.0,0.0,70.1163,3310021,6,2,2017-01-15
10,118731.0,118731.0,2.0,431178751.389,76.0,103483760.58,431101441.0,549548435.0,0.0,0.0,89.0158,3310021,6,2,2016-12-15
10,118731.0,118731.0,2.0,555575955.0,74.0,144449748.3,555576686.0,604454401.0,0.0,0.0,115.42200000000001,3310021,6,2,2016-11-15
10,118731.0,118731.0,2.0,636648335.5020001,75.0,159181472.01,636713692.0,757930424.0,0.0,0.0,129.74200000000002,3310021,6,2,2016-10-15
10,118731.0,118731.0,2.0,785272886.8139999,74.0,204173022.98400003,785301944.0,895765578.0,0.0,0.0,163.148,3310021,6,2,2016-09-15
10,118731.0,118731.0,2.0,870506058.735,75.0,217624478.115,870349167.0,972340664.5,0.0,0.0,177.34900000000002,3310021,6,2,2016-08-15
10,118731.0,118731.0,3.0,879373441.9979999,76.0,211144930.98000002,879473007.0,992217601.5,0.0,0.0,181.59799999999998,3310021,6,2,2016-07-15
10,118731.0,118731.0,3.0,712673609.8649999,76.0,171044077.665,712637075.0,923137098.0,0.0,0.0,152.054,3310021,6,2,2016-06-15
10,118731.0,118731.0,3.0,653369053.716,76.0,156811231.836,653332115.0,884034927.0,0.0,0.0,134.903,3310021,6,2,2016-05-15
10,118731.0,118731.0,3.0,575934473.778,76.0,138228601.00800002,575779475.0,689827475.0,0.0,0.0,122.853,3310021,6,2,2016-04-15
10,118731.0,118731.0,3.0,472142132.301,78.0,104256353.30099998,472158721.0,601847589.0,0.0,0.0,100.059,3310021,6,2,2016-03-15
10,118731.0,118731.0,3.0,461805486.879,79.0,96979448.76900001,461731475.0,407640138.0,0.0,0.0,105.939,3310021,6,2,2016-02-15
10,118731.0,118731.0,3.0,387525144.621,78.0,85255981.49099998,387437349.0,445113052.0,0.0,0.0,82.1051,3310021,6,2,2016-01-15
10,118731.0,118731.0,3.0,451463627.841,75.0,112862078.211,451304229.0,549548435.0,0.0,0.0,91.9612,3310021,6,2,2015-12-15
10,118731.0,118731.0,3.0,553286200.023,74.0,143851160.013,553295726.0,604454401.0,0.0,0.0,114.949,3310021,6,2,2015-11-15
10,118731.0,118731.0,3.0,606702628.602,75.0,151671258.162,606735361.0,757930424.0,0.0,0.0,123.633,3310021,6,2,2015-10-15
10,118731.0,118731.0,3.0,618847421.2229999,74.0,160700915.223,618791864.0,895765578.0,0.0,0.0,128.556,3310021,6,2,2015-09-15
10,118731.0,118731.0,3.0,767279394.594,72.0,214834867.704,767380115.0,972340664.5,0.0,0.0,150.113,3310021,6,2,2015-08-15
10,118731.0,118731.0,3.0,683410886.661,68.0,218729438.85600004,683310447.0,992217601.5,0.0,0.0,126.241,3310021,6,2,2015-07-15
10,118731.0,118731.0,3.0,714630345.12,63.0,264411793.95000002,714592184.0,923137098.0,0.0,0.0,126.39,3310021,6,2,2015-06-15
10,118731.0,118731.0,3.0,571467382.419,69.0,2273485759699.3467,571543406.0,884034927.0,0.0,0.0,107.145,3310021,6,2,2015-05-15
10,118731.0,118731.0,2.0,632047971.084,56.0,2273485759699.3467,632151772.0,689827475.0,0.0,0.0,99.3857,3310021,6,2,2015-04-15
10,118731.0,118731.0,2.0,573044175.408,58.0,2273485759699.3467,573172664.0,601847589.0,0.0,0.0,90.3208,3310021,6,2,2015-03-15
10,118731.0,118731.0,2.0,428745947.82299995,69.0,2273485759699.3467,428820481.0,407640138.0,0.0,0.0,89.0026,3310021,6,2,2015-02-15
10,118731.0,118731.0,2.0,423498443.31899995,69.0,2273485759699.3467,423606858.0,445113052.0,0.0,0.0,79.41199999999999,3310021,6,2,2015-01-15
10,118731.0,118731.0,2.0,330076635.768,69.0,2273485759699.3467,330087498.0,549548435.0,0.0,0.0,61.8803,3310021,6,2,2014-12-15
10,118731.0,118731.0,2.0,565565243.256,67.0,2273485759699.3467,565678081.0,604454401.0,0.0,0.0,106.404,3310021,6,2,2014-11-15
10,118731.0,118731.0,2.0,730000085.088,58.0,2273485759699.3467,729907201.0,757930424.0,0.0,0.0,115.01899999999999,3310021,6,2,2014-10-15
10,118731.0,118731.0,2.0,816700564.062,65.0,2273485759699.3467,816583681.0,895765578.0,0.0,0.0,149.015,3310021,6,2,2014-09-15
10,118731.0,118731.0,2.0,889443541.302,66.0,2273485759699.3467,889574401.0,972340664.5,0.0,0.0,159.515,3310021,6,2,2014-08-15
10,118731.0,118731.0,2.0,983840946.747,59.0,2273485759699.3467,983745464.0,992217601.5,0.0,0.0,157.692,3310021,6,2,2014-07-15
10,118731.0,118731.0,2.0,939819454.1999999,63.0,2273485759699.3467,939755521.0,923137098.0,0.0,0.0,166.215,3310021,6,2,2014-06-15
3,18789.0,16652.0,0.0,58600000.0,54.0,6977071605425.016,59000000.0,63000000.0,0.0,0.0,56.5224,4110011,7,0,2021-04-15
3,18789.0,16652.0,0.0,42640000.0,62.0,15200000.0,43000000.0,48000000.0,0.0,0.0,45.7715,4110011,7,0,2021-03-15
3,18789.0,16652.0,0.0,38130000.0,64.0,9130000.0,38000000.0,46000000.0,0.0,0.0,46.2277,4110011,7,0,2021-02-15
3,18738.0,16652.0,0.0,45210000.0,60.0,9790000.0,45000000.0,41000000.0,0.0,0.0,46.4814,4110011,7,0,2021-01-15
3,18738.0,16652.0,0.0,42780000.0,69.0,15920000.0,43000000.0,56000000.0,0.0,0.0,51.0779,4110011,7,0,2020-12-15
3,18738.0,16652.0,0.0,47820000.0,67.0,20100000.0,48000000.0,58000000.0,0.0,0.0,57.2099,4110011,7,0,2020-11-15
3,18738.0,16652.0,0.0,63970000.0,57.0,25330000.0,64000000.0,69000000.0,0.0,0.0,62.8015,4110011,7,0,2020-10-15
3,18738.0,16652.0,0.0,62150000.0,59.0,22250000.0,62000000.0,66000000.0,0.0,0.0,65.0728,4110011,7,0,2020-09-15
3,16848.0,16652.0,0.0,70020000.0,53.0,25360000.0,70000000.0,85000000.0,0.0,0.0,71.0336,4110011,7,0,2020-08-15
3,16848.0,16652.0,0.0,67710000.0,58.0,29340000.0,68000000.0,76000000.0,0.0,0.0,75.5139,4110011,7,0,2020-07-15
3,16848.0,16652.0,0.0,70760000.0,53.0,25450000.0,71000000.0,70000000.0,0.0,0.0,74.45,4110011,7,0,2020-06-15
3,16848.0,16652.0,0.0,59600000.0,55.0,17820000.0,60000000.0,83000000.0,0.0,0.0,63.1835,4110011,7,0,2020-05-15
3,16848.0,16652.0,0.0,40640000.0,70.0,10930000.0,41000000.0,63000000.0,0.0,0.0,56.7822,4110011,7,0,2020-04-15
3,16848.0,16652.0,0.0,44770000.0,62.0,15560000.0,45000000.0,48000000.0,0.0,0.0,53.4188,4110011,7,0,2020-03-15
3,16848.0,16652.0,0.0,42740000.0,54.0,11690000.0,43000000.0,46000000.0,0.0,0.0,47.5243,4110011,7,0,2020-02-15
3,16848.0,16652.0,0.0,35360000.0,71.0,10740000.0,35000000.0,41000000.0,0.0,0.0,47.5791,4110011,7,0,2020-01-15
3,16811.0,16652.0,0.0,36900000.0,67.0,13490000.0,37000000.0,56000000.0,0.0,0.0,47.5687,4110011,7,0,2019-12-15
3,16811.0,16652.0,0.0,57330000.0,55.0,24870000.0,57000000.0,58000000.0,0.0,0.0,62.1617,4110011,7,0,2019-11-15
3,16811.0,16652.0,0.0,64330000.0,55.0,30680000.0,64000000.0,69000000.0,0.0,0.0,67.5441,4110011,7,0,2019-10-15
3,16811.0,16652.0,0.0,71270000.0,49.0,29440000.0,71000000.0,66000000.0,0.0,0.0,68.9826,4110011,7,0,2019-09-15
3,16811.0,16652.0,0.0,70180000.0,70.0,30480000.0,70000000.0,85000000.0,0.0,0.0,94.0245,4110011,7,0,2019-08-15
3,16811.0,16652.0,0.0,72710000.0,36.0,28640000.0,73000000.0,76000000.0,0.0,0.0,50.4278,4110011,7,0,2019-07-15
3,16811.0,16652.0,0.0,62190000.0,53.0,22600000.0,62000000.0,70000000.0,0.0,0.0,65.1558,4110011,7,0,2019-06-15
3,16811.0,16652.0,0.0,51120000.0,39.0,22190000.0,51000000.0,83000000.0,0.0,0.0,38.1663,4110011,7,0,2019-05-15
3,16811.0,16652.0,0.0,50300000.0,56.0,18650000.0,50000000.0,63000000.0,0.0,0.0,55.5192,4110011,7,0,2019-04-15
3,16811.0,16652.0,0.0,41550000.0,45.0,14270000.0,42000000.0,48000000.0,0.0,0.0,36.2666,4110011,7,0,2019-03-15
3,16811.0,16652.0,0.0,32820000.0,88.0,11880000.0,33000000.0,46000000.0,0.0,0.0,61.6943,4110011,7,0,2019-02-15
3,16811.0,16652.0,0.0,43950000.0,40.0,11150000.0,44000000.0,41000000.0,0.0,0.0,33.7721,4110011,7,0,2019-01-15
3,16776.0,16652.0,0.0,37060000.0,94.0,12930000.0,37000000.0,56000000.0,0.0,0.0,66.8774,4110011,7,0,2018-12-15
3,16776.0,16652.0,0.0,49880000.0,44.0,24400000.0,50000000.0,58000000.0,0.0,0.0,43.7132,4110011,7,0,2018-11-15
3,16776.0,16652.0,0.0,60490000.0,66.0,25270000.0,60000000.0,69000000.0,0.0,0.0,76.1456,4110011,7,0,2018-10-15
3,16776.0,16652.0,0.0,69720000.0,34.0,34300000.0,70000000.0,66000000.0,0.0,0.0,47.2898,4110011,7,0,2018-09-15
3,16776.0,16652.0,0.0,67980000.0,64.0,31810000.0,68000000.0,85000000.0,0.0,0.0,83.6833,4110011,7,0,2018-08-15
3,16776.0,16652.0,0.0,84980000.0,29.0,36820000.0,85000000.0,76000000.0,0.0,0.0,47.3987,4110011,7,0,2018-07-15
3,16776.0,16652.0,0.0,61550000.0,64.0,29410000.0,62000000.0,70000000.0,0.0,0.0,78.8428,4110011,7,0,2018-06-15
3,16776.0,16652.0,0.0,59010000.0,33.0,17630000.0,59000000.0,83000000.0,0.0,0.0,37.4383,4110011,7,0,2018-05-15
3,16776.0,16652.0,0.0,44790000.0,65.92,17560000.0,45000000.0,63000000.0,0.0,0.0,58.9413,4110011,7,0,2018-04-15
3,16776.0,16652.0,0.0,58830000.0,29.16,12620000.0,59000000.0,48000000.0,0.0,0.0,33.0818,4110011,7,0,2018-03-15
3,16776.0,16652.0,0.0,43800000.0,74.0,15820000.0,44000000.0,46000000.0,0.0,0.0,69.3167,4110011,7,0,2018-02-15
3,16776.0,16652.0,0.0,38390000.0,59.91,13740000.0,38000000.0,41000000.0,0.0,0.0,43.7757,4110011,7,0,2018-01-15
3,16740.0,16652.0,0.0,46450000.0,73.0,14000000.0,46000000.0,56000000.0,0.0,0.0,64.7088,4110011,7,0,2017-12-15
3,16740.0,16652.0,0.0,57210000.0,37.0,21860000.0,57000000.0,58000000.0,0.0,0.0,41.9952,4110011,7,0,2017-11-15
3,16740.0,16652.0,0.0,67500000.0,64.0,27020000.0,68000000.0,69000000.0,0.0,0.0,83.8633,4110011,7,0,2017-10-15
3,16740.0,16652.0,0.0,55560000.0,57.0,27970000.0,56000000.0,66000000.0,0.0,0.0,63.5603,4110011,7,0,2017-09-15
3,16740.0,16652.0,0.0,70070000.0,62.0,26870000.0,70000000.0,85000000.0,0.0,0.0,83.632,4110011,7,0,2017-08-15
3,16740.0,16652.0,0.0,72670000.0,32.0,31250000.0,73000000.0,76000000.0,0.0,0.0,45.0148,4110011,7,0,2017-07-15
3,16704.0,16652.0,0.0,63900000.0,58.0,21710000.0,64000000.0,70000000.0,0.0,0.0,74.0741,4110011,7,0,2017-06-15
3,16740.0,16652.0,0.0,57250000.0,32.0,22190000.0,57000000.0,83000000.0,0.0,0.0,35.1486,4110011,7,0,2017-05-15
3,16740.0,16652.0,0.0,41330000.0,73.0,14510000.0,41000000.0,63000000.0,0.0,0.0,59.5978,4110011,7,0,2017-04-15
3,16740.0,16652.0,2.0,44220000.0,34.0,13800000.0,44000000.0,48000000.0,0.0,0.0,28.828000000000003,4110011,7,0,2017-03-15
3,16740.0,16652.0,2.0,28400000.0,96.0,10250000.0,28000000.0,46000000.0,0.0,0.0,57.3477,4110011,7,0,2017-02-15
3,16740.0,16652.0,2.0,35550000.0,55.0,11750000.0,36000000.0,41000000.0,0.0,0.0,38.1547,4110011,7,0,2017-01-15
3,16704.0,16652.0,2.0,43780000.0,71.0,13310000.0,44000000.0,56000000.0,0.0,0.0,60.3294,4110011,7,0,2016-12-15
3,16704.0,16652.0,2.0,38970000.0,47.0,14900000.0,39000000.0,58000000.0,0.0,0.0,36.5781,4110011,7,0,2016-11-15
3,16704.0,16652.0,2.0,59290000.0,63.0,26610000.0,59000000.0,69000000.0,0.0,0.0,71.7811,4110011,7,0,2016-10-15
3,16704.0,16652.0,2.0,57670000.0,39.0,27910000.0,58000000.0,66000000.0,0.0,0.0,45.1389,4110011,7,0,2016-09-15
3,16704.0,16652.0,2.0,68970000.0,61.0,27950000.0,69000000.0,85000000.0,0.0,0.0,81.2824,4110011,7,0,2016-08-15
3,16704.0,16652.0,2.0,61240000.0,36.0,27340000.0,61000000.0,76000000.0,0.0,0.0,42.4082,4110011,7,0,2016-07-15
3,16704.0,16652.0,2.0,67230000.0,61.0,6977071605425.016,67000000.0,70000000.0,0.0,0.0,81.5573,4110011,7,0,2016-06-15
3,16704.0,16652.0,2.0,64530000.0,31.0,26250000.0,65000000.0,83000000.0,0.0,0.0,38.9128,4110011,7,0,2016-05-15
3,16704.0,16652.0,2.0,43580000.0,59.0,12400000.0,44000000.0,63000000.0,0.0,0.0,51.803999999999995,4110011,7,0,2016-04-15
3,16704.0,16652.0,2.0,39200000.0,42.0,14720000.0,39000000.0,48000000.0,0.0,0.0,31.6324,4110011,7,0,2016-03-15
3,16704.0,16652.0,2.0,39750000.0,73.0,12880000.0,40000000.0,46000000.0,0.0,0.0,60.2788,4110011,7,0,2016-02-15
3,16668.0,16652.0,2.0,37940000.0,48.0,12760000.0,38000000.0,41000000.0,0.0,0.0,35.3004,4110011,7,0,2016-01-15
3,16668.0,16652.0,2.0,38180000.0,75.0,11810000.0,38000000.0,56000000.0,0.0,0.0,55.1569,4110011,7,0,2015-12-15
3,16668.0,16652.0,2.0,41240000.0,47.0,19720000.0,41000000.0,58000000.0,0.0,0.0,38.5369,4110011,7,0,2015-11-15
3,16668.0,16652.0,2.0,56600000.0,68.0,20670000.0,57000000.0,69000000.0,0.0,0.0,75.0134,4110011,7,0,2015-10-15
3,16668.0,16652.0,2.0,59070000.0,38.0,27500000.0,59000000.0,66000000.0,0.0,0.0,44.8364,4110011,7,0,2015-09-15
3,16668.0,16652.0,2.0,62000000.0,63.0,29260000.0,62000000.0,85000000.0,0.0,0.0,75.594,4110011,7,0,2015-08-15
3,16668.0,16652.0,2.0,57330000.0,32.0,24190000.0,57000000.0,76000000.0,0.0,0.0,35.3004,4110011,7,0,2015-07-15
3,16668.0,16652.0,2.0,56870000.0,60.4,20640000.0,57000000.0,70000000.0,0.0,0.0,68.8505,4110011,7,0,2015-06-15
3,16668.0,16652.0,2.0,44190000.0,46.06,19940000.0,44000000.0,83000000.0,0.0,0.0,39.2222,4110011,7,0,2015-05-15
3,16668.0,16652.0,2.0,48880000.0,75.27,6977071605425.016,49000000.0,63000000.0,0.0,0.0,73.7587,4110011,7,0,2015-04-15
3,16668.0,16652.0,2.0,48890000.0,40.64,6977071605425.016,49000000.0,48000000.0,0.0,0.0,38.5394,4110011,7,0,2015-03-15
3,16668.0,16652.0,2.0,50330000.0,68.3,6977071605425.016,50000000.0,46000000.0,0.0,0.0,73.1727,4110011,7,0,2015-02-15
3,16668.0,16652.0,2.0,53780000.0,35.65,6977071605425.016,54000000.0,41000000.0,0.0,0.0,37.257,4110011,7,0,2015-01-15
3,16652.0,16652.0,2.0,39110000.0,76.0,6977071605425.016,39000000.0,56000000.0,0.0,0.0,57.4183,4110011,7,0,2014-12-15
3,16652.0,16652.0,2.0,46370000.0,45.0,6977071605425.016,46000000.0,58000000.0,0.0,0.0,41.4365,4110011,7,0,2014-11-15
3,16652.0,16652.0,2.0,57130000.0,72.0,6977071605425.016,57000000.0,69000000.0,0.0,0.0,79.5022,4110011,7,0,2014-10-15
3,16652.0,16652.0,2.0,60230000.0,40.0,6977071605425.016,60000000.0,66000000.0,0.0,0.0,48.0423,4110011,7,0,2014-09-15
3,16652.0,16652.0,2.0,74890000.0,60.0,6977071605425.016,75000000.0,85000000.0,0.0,0.0,87.1735,4110011,7,0,2014-08-15
3,16652.0,16652.0,2.0,74760000.0,34.5,6977071605425.016,75000000.0,76000000.0,0.0,0.0,50.1248,4110011,7,0,2014-07-15
3,16652.0,16652.0,2.0,67830000.0,68.5,6977071605425.016,68000000.0,70000000.0,0.0,0.0,93.2421,4110011,7,0,2014-06-15
12,69964.0,67333.0,0.0,9375248885439.955,69.7349129005616,2273485759699.3467,326503132.0,335626972.0,0.0,0.0,135.335,3410006,8,4,2021-04-15
12,65093.0,67333.0,0.0,195836451.0,95.0,9775530.0,195836709.0,267198172.0,0.0,0.0,92.198,3410006,8,4,2021-03-15
12,65093.0,67333.0,0.0,158037735.0,95.0,7820424.0,158037943.0,197465966.0,0.0,0.0,82.3745,3410006,8,4,2021-02-15
12,65093.0,67333.0,0.0,187690176.0,95.0,9449679.0,187690423.0,196488412.0,0.0,0.0,88.3629,3410006,8,4,2021-01-15
12,65093.0,67333.0,0.0,202027620.0,95.0,10101381.0,202027886.0,228421852.0,0.0,0.0,95.1128,3410006,8,4,2020-12-15
12,65093.0,67333.0,0.0,253837929.0,95.0,12708189.0,253838263.0,297176503.0,0.0,0.0,123.488,3410006,8,4,2020-11-15
12,65093.0,67333.0,0.0,386133435.0,95.0,19225209.0,386133943.0,422629303.0,0.0,0.0,181.78799999999998,3410006,8,4,2020-10-15
12,65093.0,67333.0,0.0,450000231.0,95.0,22483719.0,450000823.0,492035658.0,0.0,0.0,218.918,3410006,8,4,2020-09-15
12,65093.0,67333.0,0.0,541238511.0,95.0,27045633.0,541239224.0,626938149.0,0.0,0.0,254.81,3410006,8,4,2020-08-15
12,65093.0,67333.0,0.0,548407233.0,95.0,27371484.0,548407955.0,670928092.0,0.0,0.0,258.185,3410006,8,4,2020-07-15
12,65093.0,67333.0,0.0,480956076.0,95.0,24112974.0,480956709.0,592072046.0,0.0,0.0,233.977,3410006,8,4,2020-06-15
12,65093.0,67333.0,0.0,380919819.0,95.0,18899358.0,380920321.0,522339841.0,0.0,0.0,179.334,3410006,8,4,2020-05-15
12,65093.0,67333.0,0.0,249927717.0,95.0,12382338.0,249928046.0,335626972.0,0.0,0.0,121.586,3410006,8,4,2020-04-15
12,65093.0,67333.0,0.0,213106554.0,95.0,10753083.0,213106835.0,267198172.0,0.0,0.0,100.329,3410006,8,4,2020-03-15
12,65093.0,67333.0,0.0,192252090.0,95.0,9775530.0,192252343.0,197465966.0,0.0,0.0,96.7527,3410006,8,4,2020-02-15
12,65093.0,67333.0,0.0,169116669.0,95.0,8472126.0,169116892.0,196488412.0,0.0,0.0,79.6186,3410006,8,4,2020-01-15
12,65093.0,67333.0,0.0,178566348.0,95.0,8797977.0,178566583.0,228421852.0,0.0,0.0,84.0674,3410006,8,4,2019-12-15
12,65093.0,67333.0,0.0,259703247.0,95.0,13034040.0,259703589.0,297176503.0,0.0,0.0,126.34100000000001,3410006,8,4,2019-11-15
12,65093.0,67333.0,0.0,352896633.0,95.0,17595954.0,352897098.0,422629303.0,0.0,0.0,166.141,3410006,8,4,2019-10-15
12,65093.0,67333.0,0.0,422628747.0,95.0,21180315.0,422629303.0,492035658.0,0.0,0.0,205.602,3410006,8,4,2019-09-15
12,65093.0,67333.0,0.0,522339153.0,95.0,26068080.0,522339841.0,626938149.0,0.0,0.0,245.91299999999998,3410006,8,4,2019-08-15
12,65093.0,67333.0,0.0,169768371.0,95.0,8472126.0,169768595.0,196488412.0,0.0,0.0,79.9254,3410006,8,4,2019-01-15
12,65093.0,67333.0,0.0,182150709.0,95.0,8797977.0,182150949.0,228421852.0,0.0,0.0,85.7549,3410006,8,4,2018-12-15
12,65093.0,67333.0,0.0,263287608.0,95.0,13034040.0,263287955.0,297176503.0,0.0,0.0,128.085,3410006,8,4,2018-11-15
12,65093.0,67333.0,0.0,344750358.0,95.0,17270103.0,344750812.0,422629303.0,0.0,0.0,162.305,3410006,8,4,2018-10-15
12,65093.0,67333.0,0.0,433381830.0,95.0,21832017.0,433382401.0,492035658.0,0.0,0.0,210.833,3410006,8,4,2018-09-15
12,65093.0,67333.0,0.0,516147984.0,95.0,24438825.0,516148664.0,626938149.0,0.0,0.0,242.998,3410006,8,4,2018-08-15
12,65093.0,67333.0,0.0,566003187.0,95.0,28349037.0,566003932.0,670928092.0,0.0,0.0,266.469,3410006,8,4,2018-07-15
12,65093.0,67333.0,0.0,451955337.0,95.0,22483719.0,451955932.0,592072046.0,0.0,0.0,219.86900000000003,3410006,8,4,2018-06-15
12,65093.0,67333.0,0.0,349312272.0,95.0,17595954.0,349312732.0,522339841.0,0.0,0.0,164.453,3410006,8,4,2018-05-15
12,65093.0,67333.0,0.0,216690915.0,95.0,10753083.0,216691200.0,335626972.0,0.0,0.0,105.417,3410006,8,4,2018-04-15
12,65093.0,67333.0,0.0,177262944.0,95.0,8797977.0,177263177.0,267198172.0,0.0,0.0,83.4538,3410006,8,4,2018-03-15
12,65093.0,67333.0,0.0,171397626.0,95.0,2273485759699.3467,171397852.0,197465966.0,0.0,0.0,89.3381,3410006,8,4,2018-02-15
12,65093.0,67333.0,0.0,173026881.0,95.0,8797977.0,173027109.0,196488412.0,0.0,0.0,81.4595,3410006,8,4,2018-01-15
12,65093.0,67333.0,0.0,187038474.0,95.0,9449679.0,187038720.0,228421852.0,0.0,0.0,88.056,3410006,8,4,2017-12-15
12,65093.0,67333.0,0.0,205937832.0,95.0,10427232.0,205938103.0,297176503.0,0.0,0.0,100.185,3410006,8,4,2017-11-15
12,65093.0,67333.0,0.0,367885779.0,95.0,18247656.0,367886263.0,422629303.0,0.0,0.0,173.197,3410006,8,4,2017-10-15
12,65093.0,67333.0,0.0,469877142.0,95.0,23461272.0,469877761.0,492035658.0,0.0,0.0,228.588,3410006,8,4,2017-09-15
12,65093.0,67333.0,0.0,511911921.0,95.0,24764676.0,511912595.0,626938149.0,0.0,0.0,241.00400000000002,3410006,8,4,2017-08-15
12,65093.0,67333.0,0.0,537980001.0,95.0,27045633.0,537980709.0,670928092.0,0.0,0.0,253.27599999999998,3410006,8,4,2017-07-15
12,65093.0,67333.0,0.0,460427463.0,95.0,23135421.0,460428069.0,592072046.0,0.0,0.0,223.99099999999999,3410006,8,4,2017-06-15
12,65093.0,67333.0,0.0,371144289.0,95.0,18573507.0,371144778.0,522339841.0,0.0,0.0,174.731,3410006,8,4,2017-05-15
12,65093.0,67333.0,0.0,187690176.0,95.0,9449679.0,187690423.0,335626972.0,0.0,0.0,91.3083,3410006,8,4,2017-04-15
12,65093.0,67333.0,0.0,178240497.0,95.0,8472126.0,178240732.0,267198172.0,0.0,0.0,83.914,3410006,8,4,2017-03-15
12,65093.0,67333.0,2.0,144677844.0,95.0,7168722.0,144678034.0,197465966.0,0.0,0.0,75.4109,3410006,8,4,2017-02-15
12,65093.0,67333.0,2.0,157060182.0,95.0,8146275.0,157060389.0,196488412.0,0.0,0.0,73.9425,3410006,8,4,2017-01-15
12,65093.0,67333.0,2.0,169116669.0,95.0,8472126.0,169116892.0,228421852.0,0.0,0.0,79.6186,3410006,8,4,2016-12-15
